tatkräftig "Adj 精力充沛的; 有效的"
Tatort "m, -e 作案现场, 出事地点"
Tatsache "f, -n 事实"
tatsächlich "Adj 事实的, 确实的, 真实色"
taub "Adj 聋的"
Taube "f, -n 鸽子"
tauchen "1. Vt 把......浸入(液体中) 2. Vi (s) 潜入"
tauen "Vi 降露水，(冰)融化"
taufen "Vt ( + auf A) 洗礼; 淋湿"
taugen "Vi ( + zu D/ + über A) 有用处, 适用"
täuschen "1. Vt 欺骗; 弄错 2. + sich 弄错"
tauschen "Vt ( + mit d)/ + gegen A 交换"
Täuschung "f, -en 欺骗; 错觉"
tausend "Num 千"
Taxi "n, -s 出租汽车"
Team "n, -s 对组; 班"
Technik "f, -en 1. o. Pl 技术 2. 技巧, 技能"
Techniker "m, - 技术人员, 技工"
technisch "Adj 技术方面的, 技术上的"
Technologie "f, -n 工艺(学)"
technologisch "Adj 工艺学的"
Tee "m, -s 茶"
Teich "m, -e 池"
Teig "m, -e 生面团"
Teil "m, -e 部分, 一方 zum (großen) Teil (大)部"
teil/haben "Vi + an D 参与, 共有，分享"
teil/nehmen "Vi ( + an D ) (nimmt teil, nahm teil, teilgenommen) 参加"
teilen "Vt 分, 分开; 共有, 分享"
Teilgebiet "n, -e 分支, 分科"
Teilhaber "m, - 股东, 合伙人"
Teilnahme "f 参加; 同情; 兴趣"
Teilnehmer "m, - 参加者"
teils "Adv 部分地； teils...teils 一部分(是)......一部分(是)"
Teilstrecke "f 一段旅程, 一段路程, 一站路"
Teilung "f, -en 分开; 分裂; 除法"
teilweise "Adv 部分地"
Teilzeitarbeit "f 非全日工作"
Telefon "n, -e 电话, 电话机"
Telefonbuch "n, ⸚er 电话簿"
telefonieren "Vi ( + mit) 打电话"
telefonisch "Adj 电话的"
Telefonzelle "f, -n 电话间"
Telegramm "n, -e 电报"
telegraphieren "Vt/Vi 拍电报"
Telex "n, -e 电传电报"
Teller "m, - 盘子, 碟子"
Tempel "m, - 庙宇; 寺院"
Temperament "n, -e 气质, 禀性, 性格"
Temperatur "f, -en 温度"
Tempo "n, o.Pl 速度"
Tendenz "f, -en 倾向"
tendieren "Vi 倾向于; 有感于"
Tennis "n 网球"
Teppich "m, -e 地毯"
Termin "m, -e (约定的)日期; 约会"
Terrasse "f, -n 平台; 梯地"
Territorium "n, ...rien 领土, 版面; 地域"
Terror "m 恐怖, 威胁"
terrorisieren "Vt 威吓, 恐怖活动，施暴政"
Terrorismus "m 恐怖主义, 暴力主义"
Terrorist "m, -en 恐怖主义者, 恐怖分子"
Test "m, -e/-s 测试"
Testament "n, -e 遗嘱; 旧约或新约全书"
testen "Vt ( + auf A) 试验, 测试"
Testserie "n, -n 批量试制品"
Testversuch "m, -e 试验"
teuer "Adj 贵的, 高价的; 珍贵的, 可敬的, 亲爱的"
Teufel "m, - 魔鬼, 鬼怪"
Teufelskreis "m, -e 怪圈, 恶性循环"
Text "m, -e 文章，课文"
Textilien "Pl 纺织品, 织物"
Theater "n, - 剧院; 戏剧, 演戏"
Thema "n, Themen 题目, 主题"
Thematik "f, -en 题目范围, 题材范围"
Theologe "m, -n 神学家"
Theologie "f, -n 神学"
theoretisch "Adj 理论(上)的"
Theorie "f, -n 理论"
Therapie "f, -n 治疗.疗法"
thermisch "Adj 热的"
Thermometer "n, - 温度计"
These "f, -n 命题, 论点, 论纲"
Thron "m, -e 宝座, 王位"
ticken "Vi + mit D 发出滴嗒声"
Ticket "n, -s 船票, 机票, 入场券"
tief "Adj 深的, 低沉的"
Tiefe "f, -n 深度, 深处"
tiefgehend "Adj 深入内部的, 到达深处的, 极深的"
tiefgreifend "Adj 根本的, 深刻的"
Tier "n, -e 动物"
tierisch "Adj 兽类的, 动物的; 凶残的"
Tiger "m, - 虎"
Tinte "f, -n 墨水"
Tipp "m, -s 暗示; 预言; 建议"
tippen "Vt/Vi ( + an A) 轻拍; 打字; 推想"
Tisch "m, -e 桌子, 餐桌, 用餐； Bitte zu Tisch! 请入席!"
Titel "m, - 头衔, 称号, 标题, 书名"
toben "Vi ( + vor D) 狂怒; 喧哗"
Tochter "f, ⸚ 女儿"
Tod "m, -e 死亡"
Todesangst "f, ⸚e 极大的恐惧"
Todesstrafe "f, -n 死刑"
tödlich "Adj 致命的, 丧命的; 非常的, 极端的"
Toilette "f, -n 厕所, 盥洗室"
tolerant "Adj 宽容的, 宽恕的"
Toleranz "f 容忍, 宽容"
toll "Adj 极好的; 疯狂的"
Tollkühnheit "f 有勇无谋"
Tomate "f, -n 西红柿"
Ton "m, ⸚e 声音"
Tonband "n, ⸚er 录音带"
Tonbandgerät "n, -e (磁带)录音机"
tönen "Vt/Vi 涂色; 发声"
Tonfall "m 语调, 声调"
Tonne "f, -n 吨, 吨位; 桶"
Topf "m, ⸚e 锅"
Tor "n, -e 大门, 球门; 射门"
Torheit "f, -en 愚蠢, 蠢事"
töricht "Adj 愚蠢的"
Torte "f, -n 奶油大蛋糕"
tot "Adj 死(去)的"
total "Adj 全部的"
Tote "m, -e (dekl. wie Adj) 死者, 尸体"
töten "Vt 杀死"
Tour "f, -en 远足, 旅行; 方式, 方法; 旋转"
Tourismus "m, nur Sg, 旅游业"
Tourist "m, -en 旅游者"
Tracht "f, -en 服装; 一份, 一批"
trachten "Vi + nach D 追求, 力求"
Tradition "f, -en 传统"
traditionell "Adj 传统的, 惯例的"
träge "Adj 迟钝的; 懒惰的, 惰性的"
tragen "(trägt, trug, getragen) Vt携带，提，拎，抱，背，承担，穿戴着，忍受; 结出"
Träger "m, - 承担者, 支柱"
Trägheit "f 懒散, 惯性"
Tragik "f 悲剧, 不幸"
tragisch "Adj 悲剧的; 严重的"
Tragödie "f, -n 悲剧; 惨事"
Trainer "m, - 教练, 训练员"
Training "n, -s 锻炼, 训练"
trainieren "Vt/Vi 训练，锻炼"
Traktor "m, -en 拖拉机, 牵引车"
trampen "Vi 旅行; 漂泊"
Träne "f, -n 眼泪"
tränken "Vt ( + in D) 给......饮水; 湿润"
Transfer "m, -s 转让，转移，转账"
transparent "Adj 透明的， 一目了然的"
Transport "m, -e 运输"
transportieren "Vt 运输, 传送"
Traube "f, -n 葡萄"
trauen "Vi 相信, 敢于"
Trauer "f 悲痛; 居丧"
Traum "m, ⸚e 梦, 梦想"
Traumbild "m, -er 梦境"
Traumdeutung "f, -en 梦的释义"
träumen "Vt/ + von 做梦, 梦见, 梦想"
Traumgedanke "m, -n 梦幻"
traurig "Adj 悲伤的"
treffen "Vt (trifft, traf, getroffen) 1. 遇见; 打中, 击中 2. + sich 会面, 碰头"
treffend "Adj 恰当的"
Treffpunkt "m, -e 会合地点; 切点"
treiben "(brieb hat/ist getrieben) Vt 赶，驱赶，开凿，推动，驱使，逼迫"
Trend "m, -s x趋势, 动向"
trennen 拆开，分开，隔开，断开
Treppe "f, -n 阶梯, 楼梯"
treten "Vi (tritt, trat, ist/hat getreten) 移步, 跨步, 走, 踏, 踩, 踢"
treu "Adj 忠实的, 忠诚的"
Treue "f, o. Pl 忠实"
Tribüne "f, -n 看台; 讲台"
Trick "m, -s 诡计, 窍门"
trinken "Vt (trinkt,, trank, getrunken) 喝, 饮"
Trinkgeld "n, -er 小帐, 小费"
Trinkwasser "n 饮用水"
Tritt "m, -e 脚步, 足迹; 踢; 踏板"
Triumph "m, -e 胜利, 凯歌"
triumphieren "Vi ( + über A) 凯旋, 得胜"
trocken "Adj 干的, 干燥的"
trocknen "Vt/Vi 使干燥, 晒干; 变干"
Trommel "f, -n 鼓"
trommeln "Vi + auf A/ + an A 击鼓, 敲打"
Trompete "f, -n喇叭，号"
tropfen "m, - 滴, 雨点; 点滴, 少量; Pl. (药)滴剂"
tropisch "Adj 热带的, 回归线的"
Trost "m, o. Pl 安慰"
trösten "Vt 安慰, 自慰"
trotz "+ G Präp 尽管, 不顾"
trotzdem "Adv/Konj 尽管如此, 虽然......仍"
trotzen "Vi 抗拒, 执拗"
trotzig "Adj 顽固的, 固执的, 无畏的"
trübe "Adj 不透明的, 浑浊的; 灰暗的, 阴暗的, 忧郁的"
trüben "Vt 使阴暗, 弄坏"
trügerisch "Adj 虚假的, 迷惑人的"
Trümmer "Pl 瓦砾, 废墟"
Trümmerhaufen "m, - 瓦砾堆"
Trunkenheit "f 酒醉, 醉态"
Truppe "f, -n 部队"
Tuch "n, ⸚er 布, 手帕"
tüchtig "Adj 能干的, 熟练的; 大大的, 非常"
Tüchtigkeit "f 才智; 优异; 效能"
Tugend "f, -en 德; 善, 道德"
tun "Vt (tut, tat, getan) 做, 干; 放, 放入;mit jdm/etw. zu tun haben 与......有关Tür f, -en 门"
Tunnel "m, - 隧道，隧洞"
Turbine "f, -n 涡轮机"
Tür "f, -en 门"
Türkisch 土耳其语
Turm "m, ⸚e 塔, 钟楼"
türmen "Vt 堆积, 逃跑"
turnen 做(体)操
Turner "m, - 体操运动员"
Turnier "n, -e 竞技, 比赛"
tuscheln "Vi ( + über A) 窃窃私语"
Tutorium "n, -rien 辅导, 辅导课"
Typ "m, -en 类型"
typisch "Adj 典型的"
Typus "m, Typen = Typ 型, 样本"
tyrannisieren "Vt 折磨, 压制"
U-Bahn "f, -en 地下铁道"
übel "Adj 坏的, 糟的, 不舒服的"
Übelkeit "f, -en 恶心, 厌恶"
üben "Vt/Vi 练习, 训练"
über "+ D/A Präp/Adv 在...之上; 到...上方; 穿过, 越过; 关于"
überall "Adv 到处 "
überarbeiten "Vt 修订, 修改"
überaus "Adv 极其, 非常"
Überblick "m, -e 概貌,全貌"
überbringen "Vt 送交, 递交, 转达"
überdies "Adv 此外"
überdrüssig "Adj 对......感到厌倦"
übereinander "Adv 相叠地"
Übereinkunft "f, ⸚e = Übereinkommen 意见一致"
überein/stimmen "Vi (+ mit)符合, 相一致, 协调"
Übereinstimmung "f, -en 一致, 协调"
überfahren "(überfährt, überfuhr, hat überfahren)Vt 开车压过; 闯过"
Überfall "m, ⸚e 袭击, 突袭"
überfallen "Vt 袭击; 惊忧; 突然感到"
überfliegen "(überflog, hat überflogen)Vi 飞越, 飞过"
Überfluss "m 丰富; 多余的事"
überflüssig "Adj 多余的,不必要的"
überfluten "Vt 淹没"
überfordern "Vt 苛求"
über/führen "Vt 使转变为"
überfüllt "Adj 装满的, 塞满的"
Übergabe "f, -n 递交; 移交，让出"
Übergang "m, ⸚e 转变, 过渡; 通道, 人行横道; 桥; 越过"
übergeben "Vi/Vt (übergibt, übergab, übergeben) 交给"
über/gehen "(geht über, ging über, ist übergegangen) 转移到，转变为"
Übergewicht "n, -e 超重; 优势"
über/greifen "Vi 蔓延到"
überhaupt "Adv (与否定词连用)完全(没有), 根本(不); 究竟, 到底; 一般地, 总的来说"
überhöflich "Adj 极为客气的, 过于客气的"
überholen "Vt 超过, 超车; (彻底)检修； PII过时的"
überkommen "Vt 使jn有某种感觉; 袭来"
überlassen "Vt 出让; 听任"
über/laufen "Vi 溢出"
überlaufen "Adj 许多人来访的, "
überleben "Vi 挺过来, 活下来"
überlegen "Adj 占优势的, 在......上优越的"
überlegen "Vt/Vi 考虑"
Überlegenheit "f 优势, 卓越"
Überlegung "f, -en 考虑"
überliefern "Vt 送交, 交给, 使流传"
Überlieferung "F, -en 送交; 传说, 流传下来的东西"
überlisten "Vt 蒙骗"
Übermacht "f 优势"
übermäßig "1. Adj 过度的, 过量的 2. Adv 过度地极其"
übermitteln "Vt 转达, 送交"
übermorgen "Adv 后天"
Übermut "m 放纵; 自负"
übernachten Vi过夜
Übernahme "f, -n 接收; 接管;承担，吸取"
übernehmen "Vt (übernimmt, übernahm, übernommen) 接受, 承担"
überprüfen "Vt 审查; 重新考虑"
Überprüfung "f, -en 检查, 审查"
überqueren "Vt 横载, 穿过"
überragen "Vt 突出,, 伸出"
überraschen "Vt 使人惊异, 使人感到意外"
überraschend "Adj 令人惊异的"
Überraschung "f, -en 惊异, 惊喜, 意外"
überreden "Vt 说服, 开导, 劝说"
überreichen "Vi/Vt 递交, 呈献, 授予"
überrunden "Vt 超过....一圈, 胜过, 超过jn"
überschätzen "1. Vt 对......评价过高 2. + sich 对自己估计过高"
überschlagen "Vt 概算，粗算， 越过"
überschneiden "+ sich 相交; 重叠"
überschreiten "Vt 越过，违背"
Überschrift "f, -en 标题"
Überschuss "m, ⸚(ss)e 利润; 剩余"
überschwemmen "Vt 淹没; 使充斥"
Übersee "f 海外"
übersehen "Vt 漏看，忽略，眺望"
übersenden "Vt 寄, 发送"
übersetzen "Vt 翻译"
Übersetzer "m, - 译员, 译码器"
Übersetzung "f, -en 翻译 "
Übersicht "f, -en 梗概; 一览表"
übersiedeln "Vi 迁移"
überspielen "Vt 转录; 掩饰"
überstehen "Vt 经受住; 战胜"
übersteigen "Vt 爬过; 超越"
überstürzen "Vt 匆忙从事"
Überstunde "f, -n 加班, 加点"
übertragen "Vt (überträgt, übertrug, übertragen) 转播, 播送, 转录(音); 转抄; 给予; 传染"
Übertragung "f, -en 转播; 翻译; 委托"
übertreffen "Vt ( + an D) (übertrifft, übertraf, übertroffen ) 超过, 胜过"
übertreiben "Vt/Vi (übertreibt, übertrieb, übertrieben) 把......做得过分, 使过分; 夸大"
überwachen "Vt 监视; 检查"
Überwachung "f, -en 监视, 检查"
überwältigen "Vt 压倒,征服"
überwechseln "Vi 转向, 转换"
überweisen "Vt + an A/ + auf A 汇兑, 汇划; 交付, 交托"
überwiegen "Vt 占优势, 胜过"
überwiegend "Adj 占优势的"
überwinden "Vt (überwindet, überwand, überwunden) 克服"
Überwindung "f 克服; 克制"
überzeugen "Vt ( + von ) 使人确信, 说服"
Überzeugung "f, -en 确信, 信念"
überziehen "Vt 穿上，盖上，蒙上; (帐户)透支"
üblich "Adj 通常的, 习惯的, 平常的"
übrig "Adj 剩余的, 其余的"
übrig/bleiben "Vi 剩余, 剩下"
übrigens "Adv 此外, 再说, 顺带说"
Übung "f, -en 练习"
üppig "Adj 茂盛的; 丰盛的; 丰满的"
Ufer "n, - 岸"
Uhr "f, -en 表, 钟; 钟点；um + A Präp/Adv/Konj 1.围绕, 环绕 2. ......钟点； um...zu... 为了"
um/ändern "Vt 变更, 改动, 翻改"
umarmen "Vt 拥抱"
Umarmung "f, -en 拥抱"
um/bauen "Vt/Vi 改建; 改动; 改组"
um/benennen "Vt 重新命名"
um/bringen "Vt 杀死, 杀害"
um/denken "Vi 重新思考, 改变想法"
um/drehen "1. Vt 转动 2. + sich 旋转, 转身"
Umfang "m, -e 周长, 圆周; 范围, 规模"
umfangreich "Adj 广泛的; 大规模的"
um/fallen "Vi 跌倒, 倒下"
umfassen "Vt 包括, 抱住"
umfassend "Adj 全面的, 广泛的, 广博的"
umfliegen "Vt 绕......飞行"
Umfrage "f, -n 民意调查，问卷调查"
Umgangssprache "f 口语"
Umgang "m, ⸚e 交际, 打交道"
umgeben "Vt (umgibt, umgab, umgeben) 包围, 围绕"
Umgebung "f, -en 周围, 郊区, 环境; 周围的人"
um/gehen "Vi + mit D 流行; 出现; 对待; 打算"
umgehend "Adj 立即的,马上的"
umgekehrt "Adj 相反"
um/gestalten "Vt 改造; 改革"
Umgestaltung "f, -an 改变, 改变......面貌"
umgraben "Vt 翻耕"
umgruppieren "Vt 重新分类, 重新编排 "
umhin/können "Vi 不得不"
umhüllen "Vt 包上, 裹上"
Umkehr "f 转回, 回程; 悔改"
um/kehren "Vt 转回; 倒置; 翻转"
um/kippen "Vt 弄翻, 倾倒"
um/kommen "Vi (kommt um, kam um, ist umgekommen) (因事故)死亡"
Umkreis "m, -e 周期"
umkreisen "Vt 饶......而行"
um/kreisen "Vt 围绕......走, 环绕......行驶"
Umlauf "m 流通, 周旋"
um/laufen "Vi 流通; 环绕"
um/leiten "Vt 改变......方向"
Umleitung "f, -en 饶行(路), 改道"
um/montieren "vt 改装, 重新装配"
um/pflanzen "Vt 移植"
um/rechnen "Vt + in A 折算, 换算"
umringen "Vt 围住, 环绕"
Umriss "m, ...risse 轮廓; 草图; 概要"
um/satteln "Vt ( + auf A) 改行; 给......换鞍"
Umsatz "m, ⸚e 销售"
um/schalten "Vt/Vi ( + auf A) 换向; 换挡"
Umschlag "m, ⸚e 封面, 信封"
um/schlagen "Vt 坎伐; 翻转"
um/schreiben "Vt (schreibt um, schrieb um, umgeschrieben ) 重写, 改写"
Umschulung "f, -en 转学"
um/sehen "+ sich (+ nach D) 环顾; 寻找"
um/setzen "Vt 移置, 移植, 移栽"
Umsetzung "f, -en 移置"
um/siedeln "Vt 移居, 迁居"
Umsicht "f 谨慎, 周到"
umsonst "Adv 免费, 徒劳"
Umstand "m, ⸚e 1. 情况 2. Pl 麻烦, 过分(准备等"
umständlich "Adj 繁琐的, 麻烦的"
um/steigen "Vi (steigt um, stieg um, ist umgestiegen) 换车"
um/stellen "Vt 改放, 调整"
Umstellung "f, -en 改放; 包围"
um/stimmen "Vt 使变调; 使改变看法"
um/stoßen "Vt 撞倒; 推翻"
umstritten "Adj 有争议的"
um/stürzen "Vt 推翻; 彻底改变"
um/tauschen "Vt ( + gegen/ + in A) 退换, 兑换"
Umwälzung "f, -en 旋转; 循环; 变革, 革命"
um/wandeln "Vt 改变, 改造; 转变, 转换"
um/wenden "Vt/+ sich + nach D 翻转; 掉头"
Umwandlung "f, -en (+ in A) 改变, 变化, 转换"
Umweg "m, -e 弯路"
um/werfen "Vt 扔倒; 披上; 推翻，碰倒, 撞翻"
Umwelt "f, o. Pl 环境"
umweltfreundlich "Adj 环境友好的"
Umweltpolitik "f 环保政策"
Umweltschutz "m 环境保护"
umweltverträglich "Adj 不污染环境的"
um/ziehen "Vt/Vi ( zieht um, zog um, ist/hat umgezogen) 迁居, 搬家; 给......换衣服"
Umzug "m, ⸚e 迁移, 搬家"
unabhängig "( + von D) Adj 独立自主的, 不受......制约的"
Unabhängigkeit "f 独立, 自主"
unablässig "Adj 不间断地, 连续地"
unabsichtlich "Adj 无意的"
unangenehm "Adj 令人不快的, 讨厌的"
unauffällig "Adj 不引人注意的"
unaufhaltsam "Adj 不可阻挡的, 不可抑制的"
unaufhörlich "Adj 连续不断的, 不停的"
unbedingt "Adj/Adv 无条件的, 一定"
Unbefangenheit "f 不拘束的"
Unbefugte "m/f (dekl. wie Adj) 未得到许可的人"
unbegrenzt "Adj 无边无际的, 无限制的, 无限的"
unbegründet "Adj 无理由的, 无根据的"
unbekannt "Adj 未知的, 不认识的"
unbekümmert "Adj 漠不关心的"
unbemerkt "Adj 未受注意的, 悄悄的，未察觉的"
unberührt "Adj 未经触动的"
unbeschreiblich "Adj 难以形容的"
unbestimmt "Adj 不明确的, 不确定的"
unbestritten "Adj 没有争议的; 公认的"
unbewusst "Adj 无意识的, 无心的"
und "Konj 和，与， 而, und andere (u.a.) 以及其他等等； und ähnliches (u.ä.) 以及诸如此类； und so weiter (usw.) 等等"
undenkbar "Adj 不可想象的"
undeutlich "Adj 不清楚的, 不明白的"
unendlich "Adj 无限的"
unentbehrlich "Adj 不可缺少的"
unerbittlich "Adj 无情的; 不退让的"
unerlässlich "Adj 不能免除的"
unermüdlich "Adj 不倦的; 不懈的"
unerschöpflich "Adj 取之不尽的, 用之不竭的"
unerträglich "Adj 无法忍受的"
unerwartet "Adj 没有预料到的"
unfähig "Adj 无能力的, 不合格的"
Unfähigkeit "f 无能力"
unfair "Adj 犯规的, 不正派的, 不公平的"
Unfall "m, ⸚e 事故"
unfreundlich "Adj 不友好的"
Unfug "m 捣乱行为"
ungeduldig "Adj 不耐烦的"
ungeeignet "Adj 不适宜的, 不适当的"
ungefähr "Adv 大约"
ungeheuer "Adj/Adv 巨大的, 非凡的"
ungemein "Adj 不寻常的, 非同一般的"
ungenügend "Adj 不够的; 不合要求的; 不及格的"
ungerecht "Adj 不公正的, 不公道的, 非正义的"
ungern "Adv 不情愿, 不乐意, 勉强"
ungeschickt "Adj 笨拙的, 不灵活的"
ungestört "Adj 不受干扰的, 安静的"
ungewiss "Adj 不确定的, 不明确的, 不可靠的"
ungewöhnlich "Adj 不寻常的, 与众不同的"
unglaublich "Adj 难以置信的, 不合情理的"
ungleich "Adj 不相同的, 有差别的; 不相等的"
Unglück "n, -e 事故, 不幸"
unglücklich "Adj 不幸的. 比吉利的"
Ungnade "f 失宠"
ungünstig "Adj 不利的, 不良的"
Unheil "n 不幸, 祸害"
unheimlich "Adj 可怕的, 阴森森的"
Unhöflichkeit "f, -en 不礼貌, 不客气"
Uniform "f, -en 制服"
Union "f, -en 联邦"
universal "Adj 无所不包的; 通用的"
Universität "f, -en (综合)大学"
Universum "n 宇宙"
unklar "Adj 不清晰的"
unlängst "Adv 最近, 不久前"
unlesbar "Adj 不可辨读的"
unmittelbar "Adj 直接的, 紧靠的"
unmöglich "Adj 不可能的"
Unmut "m 不快; 不满"
unnötig "Adj 不必要的, 多余的"
Unordnung "f, o. Pl 混乱"
Unpersönlichkeit "f 冷漠"
unrecht "Adj 错误的, 不适当的"
Unrecht "n 错误, 不公正"
Unruhe "f, -n 不安, 骚动"
unruhig "Adj 不宁静的, 心神不定的"
Unschuld "f 无罪; 纯洁"
unschuldig "Adj 无罪的, 纯洁的"
unser "Pron 我们的"
unsicher "Adj 不安全的; 不确定的"
Unsicherheit "f, -en 不安全; 没有把握"
unsichtbar "Adj 看不见的, 不可见的"
Unsinn "m, o. Pl 无意义的言行,胡扯, 胡闹"
unsinnig "Adj 无意义的; 非常的"
Unsterblichkeit "f 不朽"
Untat "f, -en 罪恶"
unten "Adv 下面"
unter- "Adj 下面的"
unter "+ D/ + A Präp/Adv 在下面, 到下面； unter anderem 此外； unter Umständen 也许可能"
unterbinden "Vt 结扎; 中断; 阻止"
unterbrechen "Vt (unterbricht, unterbrach, unterbrochen) 中断, 暂停; 打断某人说话"
Unterbrechung "f, -en 中断"
unter/bringen "Vt (bringt unter, brachte unter, untergebracht ) 安顿, 安放; 使被接受"
Unterbringung "f 安置"
unterdessen "Adv 在此期间, 这时"
unterdrücken "Vt 压倒, 克服; 压迫, 镇压 "
Unterdrückung "f, -en 压迫, 镇压; 压制"
untereinander "Adv 相互间, 彼此间, 互相"
Untergang "m, ⸚e 下沉; 消亡"
unter/gehen "Vi ( geht unter, ging unter, ist untergegangen) 落下, 沉没; 毁灭, 灭亡"
unter/graben "Vt 把......埋入泥土, 挖空"
Untergrund "m 下层土; 基础; 地下"
unterhalb "+ G Präp 在......之下 "
Unterhalt "m 生计, 赡养费"
unterhalten "(unterhält, unterhielt, unterhalten) 1. + sich 聊天, 谈话 2. Vt 维持, 供养"
Unterhaltung "f, -en 维持; 娱乐; 谈话"
Unterhaltungsliteratur "f 消谴文学"
Unterhaus "n 下议院"
Unterhose "f, -n 衬裤，内裤"
unterjochen "Vt 奴役, 征服"
unter/kommen "Vi + bei D/ + in D 得到安装; 就业"
unter/kriegen "Vt 征服 "
Unterkunft "f, ⸚e 住宿地, 住处"
Unterlage "f, -n 垫子 Pl 资料"
unterlaufen "Vi 发生; 出现; 遇到, 碰到"
unterlegen "Adj 下属的; 把......放在下面"
unterliegen "Vi 输给; 受到"
Unterlippe "f, -n 下唇"
unterminieren "Vt 削弱......基础; 挖坑道"
